"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.13455623543635e-111,0.427096263964059,0.383,0.099,2.24530892773206e-106,"11","DISC1"
8.83051586080266e-111,0.96135419120723,0.898,0.496,3.23205711021238e-106,"11","PKM"
8.83808004590674e-111,1.44659136735095,0.275,0.061,3.23482567760232e-106,"11","TOR2A"
1.55334825773027e-110,1.20682674399267,0.325,0.079,5.68540995811856e-106,"11","EXOSC5"
1.80292801441845e-110,1.48535365941338,0.275,0.06,6.59889682557297e-106,"11","C15orf39"
2.98821461333522e-110,1.21118880993921,0.842,0.471,1.09371643062682e-105,"11","PSME2"
7.4960192850996e-110,0.820414100982847,0.556,0.183,2.74361801853931e-105,"11","CD58"
1.16495382260352e-109,1.66754968514081,0.254,0.053,4.26384748611114e-105,"11","F11R"
2.21128970463924e-109,0.869493082763494,0.941,0.646,8.09354144795009e-105,"11","EIF4A1"
5.37073609626652e-109,1.43194917674923,0.349,0.09,1.96574311859451e-104,"11","ETV3"
9.33956566921539e-109,0.969736160423023,0.712,0.292,3.41837443058952e-104,"11","DNAJC15"
1.15391931909312e-108,1.00102522308074,0.437,0.126,4.22346009981273e-104,"11","ZSWIM7"
1.38508665227763e-108,0.598720546011195,0.458,0.133,5.06955565600137e-104,"11","METRNL"
1.89675141205635e-108,0.937559060968454,0.741,0.331,6.94229984326743e-104,"11","CDKN1A"
2.5957658911397e-108,0.787817555036979,0.968,0.769,9.50076273816041e-104,"11","CFL1"
4.33624818306154e-108,1.00175853557585,0.614,0.229,1.58711019748235e-103,"11","ATP6AP1"
1.23028583686596e-107,1.21066663472763,0.44,0.135,4.50296919151311e-103,"11","LY96"
1.76243880251843e-107,1.02595975293904,0.812,0.398,6.45070226109771e-103,"11","FKBP1A"
5.01418183443036e-107,0.850958869456208,0.373,0.098,1.83524069321986e-102,"11","RELT"
1.11679922083609e-106,0.713772074104822,0.485,0.149,4.08759682818216e-102,"11","NFKBID"
2.0010472795139e-106,1.02079934766208,0.598,0.213,7.32403314774883e-102,"11","DDAH2"
3.99056849481571e-106,1.08469032535857,0.474,0.147,1.4605879747875e-101,"11","GNG10"
4.51699394223681e-106,0.915839322887914,0.546,0.18,1.65326495279809e-101,"11","IRF8"
6.17877658758365e-106,1.18329168225524,0.79,0.412,2.26149401882149e-101,"11","PRELID1"
7.0816341070667e-106,0.945267491006836,0.355,0.093,2.59194889952748e-101,"11","SPATS2L"
1.47078889356704e-105,1.03942113990799,0.593,0.209,5.38323442934471e-101,"11","RGS19"
2.25976244753804e-105,1.04628820256951,0.423,0.123,8.27095653423398e-101,"11","SPNS1"
3.01563216107213e-105,1.04501475703284,0.545,0.19,1.10375152727401e-100,"11","TXNDC17"
4.12734349849064e-105,0.918615078040944,0.982,0.809,1.51064899388256e-100,"11","VIM"
4.99527124902459e-105,0.767876972724123,0.391,0.108,1.82831922985549e-100,"11","BTK"
7.99268820971023e-105,1.16407445185775,0.375,0.102,2.92540381163604e-100,"11","TNFRSF10B"
1.46554846932844e-104,0.651728419700801,0.364,0.095,5.36405395258902e-100,"11","DBNDD2"
4.05027590090842e-104,0.746155096690936,0.473,0.142,1.48244148249149e-99,"11","SH3BP1"
6.28353030631174e-104,1.25695295992956,0.284,0.065,2.29983492741316e-99,"11","DUSP3"
6.64620899709129e-104,0.734627841799236,0.314,0.076,2.43257895502538e-99,"11","SPECC1"
1.27158997296979e-103,0.908200396272157,0.705,0.283,4.65414646006673e-99,"11","VASP"
1.90855138458798e-103,0.934355083584641,0.527,0.181,6.98548892273045e-99,"11","GUSB"
1.95598536789957e-103,1.0231923580827,0.819,0.411,7.1591020450492e-99,"11","ARF5"
2.29394767280985e-103,0.845391839303085,0.64,0.232,8.39607787725134e-99,"11","GLIPR2"
3.99580231548528e-103,0.963719045239388,0.83,0.42,1.46250360549077e-98,"11","ARPC5"
4.34815533034683e-103,0.985486991526076,0.711,0.293,1.59146833246024e-98,"11","POLR2E"
5.79825561341449e-103,0.856846958722791,0.741,0.305,2.12221953706584e-98,"11","GNAI2"
6.89860003453395e-103,0.867635234685598,0.53,0.175,2.52495659863977e-98,"11","RARA"
1.31577045466429e-102,0.83096440847275,0.66,0.251,4.81585144111677e-98,"11","HSBP1"
1.7540288421213e-102,0.796842608086609,0.752,0.367,6.41992096504819e-98,"11","GADD45B"
6.05610915099616e-102,1.01638144472852,0.729,0.316,2.21659651035611e-97,"11","LGALS3"
8.40394938158554e-102,0.638587121324562,0.49,0.152,3.07592951315413e-97,"11","SPTLC2"
9.22074473541531e-102,0.555755478866494,0.604,0.204,3.37488478060936e-97,"11","MYO1F"
1.10440864741151e-101,0.681099216710034,0.716,0.296,4.04224609039087e-97,"11","RBPJ"
1.12572099367197e-101,0.803681659339177,0.613,0.222,4.12025140893878e-97,"11","HEXA"
1.23147715588613e-101,0.522114078246326,0.369,0.1,4.50732953825884e-97,"11","CREB5"
2.67256671284231e-101,0.698145392308419,0.974,0.859,9.78186142567415e-97,"11","RPS9"
3.25325290899578e-101,0.669889525730891,0.497,0.158,1.19072309722155e-96,"11","PDE4A"
6.71875304851048e-101,0.791427734317854,0.568,0.198,2.45913080328532e-96,"11","MOB3A"
8.24645643427532e-101,0.343160681312708,0.719,0.274,3.01828551950911e-96,"11","AOAH"
1.09957827118884e-100,1.04657146800951,0.35,0.094,4.02456643037826e-96,"11","HOTAIRM1"
2.36015841406153e-100,0.769730458641261,0.369,0.099,8.63841581130662e-96,"11","NMI"
2.55889406191157e-100,0.823130516392245,0.653,0.254,9.36580815600254e-96,"11","CARD16"
2.67635553625277e-100,0.713004515020984,0.371,0.102,9.79572889823876e-96,"11","MOB3B"
7.11613423445696e-100,0.960748113365671,0.84,0.47,2.60457629115359e-95,"11","ATP5MF"
8.98208016085014e-100,1.05715830249272,0.472,0.153,3.28753115967276e-95,"11","ETHE1"
1.00360812594306e-99,0.99433393126731,0.646,0.254,3.6733061017642e-95,"11","BHLHE40"
1.1048868419512e-99,1.23789352226783,0.257,0.057,4.0439963302256e-95,"11","C3AR1"
2.57397970948999e-99,0.824376538147265,0.92,0.711,9.42102313470431e-95,"11","ATP5MC2"
4.50853400298126e-99,0.820023226002679,0.512,0.169,1.65016853043117e-94,"11","FIBP"
4.95271533431023e-99,0.740372701891178,0.946,0.78,1.81274333951089e-94,"11","PPIA"
5.20296918460327e-99,1.1729459693628,0.628,0.25,1.90433875125664e-94,"11","ATOX1"
7.54833968659615e-99,0.800834359612496,0.3,0.073,2.76276780869105e-94,"11","SNX20"
8.68288324814067e-99,1.02786190515511,0.838,0.465,3.17802209765197e-94,"11","ATP5MC3"
1.38258046190338e-98,1.01820705298194,0.302,0.074,5.06038274861256e-94,"11","TBC1D7"
1.47589252446829e-98,1.01139043392005,0.299,0.073,5.40191422880638e-94,"11","BX284668.5"
1.56955672093457e-98,0.942115404196634,0.436,0.13,5.74473455429261e-94,"11","CMTM3"
1.70499517685351e-98,1.3938590050561,0.292,0.073,6.24045284680152e-94,"11","G6PC3"
2.58210148195594e-98,0.821406110736243,0.535,0.181,9.45074963410693e-94,"11","PTTG1IP"
6.31836659646049e-98,1.00983315796754,0.783,0.37,2.3125853579705e-93,"11","ATP6V1F"
8.98508130974509e-98,0.908614931643796,0.571,0.2,3.2886296101798e-93,"11","VPS35"
1.0923922340967e-97,0.652364625734393,0.405,0.12,3.99826481601733e-93,"11","SLC43A2"
2.81704668891731e-97,0.980520188077445,0.563,0.206,1.03106725861062e-92,"11","CIAO2A"
5.42295670080478e-97,1.17428319729805,0.266,0.061,1.98485638206156e-92,"11","KIF16B"
5.43774458474903e-97,0.698783308305219,0.584,0.203,1.99026889546399e-92,"11","ARL4C"
5.85176967084138e-97,0.946634153212444,0.393,0.116,2.14180621722465e-92,"11","PTGES2"
6.1256271691919e-97,1.04538857759653,0.288,0.07,2.24204080019593e-92,"11","SLC15A3"
1.04675589634445e-96,0.788563665093305,0.55,0.194,3.83123125621031e-92,"11","LSM4"
1.38534293572369e-96,0.999557439215763,0.39,0.115,5.07049367904229e-92,"11","PMAIP1"
1.8356956792103e-96,0.509218796761733,0.675,0.264,6.71882975547762e-92,"11","LIMS1"
2.74905895696305e-96,1.30513905535867,0.274,0.065,1.00618306883805e-91,"11","LPAR6"
3.92392323169112e-96,0.633532057418188,0.627,0.238,1.43619514203127e-91,"11","FAM49A"
1.01844649771634e-95,0.668592466127578,0.959,0.815,3.72761602629157e-91,"11","SERF2"
2.34587902306419e-95,0.967588315109052,0.433,0.135,8.58615181231723e-91,"11","ACOT9"
4.46926083838212e-95,0.699733202568807,0.949,0.817,1.63579415945624e-90,"11","RPL36A"
4.91055926045276e-95,0.658155155816883,0.975,0.849,1.79731379491831e-90,"11","RPL15"
5.7071328524431e-95,0.620300125721153,0.73,0.298,2.0888676953227e-90,"11","PICALM"
5.85660245953101e-95,0.903402136664433,0.286,0.07,2.14357506621295e-90,"11","CHKA"
1.16644679396702e-94,0.735850221127191,0.263,0.06,4.26931191059868e-90,"11","SLC12A7"
1.24783756314058e-94,0.691048505838102,0.441,0.136,4.56721026485085e-90,"11","OXSR1"
1.52738423588313e-94,0.95940584328856,0.873,0.505,5.59037904175585e-90,"11","ENO1"
2.28095948811903e-94,0.70526725375734,0.938,0.778,8.34853982246446e-90,"11","ATP5F1E"
4.94555264497555e-94,0.616735308266596,0.512,0.171,1.8101217235875e-89,"11","PACSIN2"
6.64204900539601e-94,0.874271088287082,0.939,0.691,2.43105635646499e-89,"11","TAGLN2"
9.13057310120203e-94,0.809560414623873,0.404,0.121,3.34188106077095e-89,"11","ZMIZ1"
1.16176792788991e-93,0.989644536121088,0.405,0.121,4.25218679286986e-89,"11","ABI3"
1.18364647054849e-93,0.671468432676061,0.981,0.878,4.33226444685453e-89,"11","RPS13"
3.08308948833794e-93,0.598950079815771,0.506,0.166,1.12844158362657e-88,"11","TNFRSF1A"
3.5983560044674e-93,0.741338775864567,0.528,0.184,1.31703428119511e-88,"11","CNDP2"
4.10389167548169e-93,0.747305554012374,0.578,0.208,1.50206539214305e-88,"11","TES"
9.49919037126552e-93,0.768440330726244,0.401,0.118,3.47679866778689e-88,"11","RAB4B"
1.00122782817416e-92,1.32144214640652,0.252,0.059,3.66459397390023e-88,"11","FBXO6"
1.06896929248031e-92,1.08892625156107,0.358,0.105,3.9125345074072e-88,"11","BCKDK"
1.52618840246603e-92,0.747071154408186,0.351,0.097,5.58600217186593e-88,"11","ADCY7"
1.69771797620578e-92,0.766135165133611,0.311,0.081,6.21381756471078e-88,"11","ENG"
2.09557925832073e-92,0.696378500254883,0.936,0.779,7.6700296433797e-88,"11","OAZ1"
2.51834958318204e-92,1.06972992292664,0.383,0.115,9.21741130940458e-88,"11","BEX4"
4.92739510085045e-92,0.837332598452311,0.902,0.52,1.80347588086227e-87,"11","LGALS1"
5.71422601237287e-92,0.707297198423852,0.981,0.826,2.0914638627886e-87,"11","ACTG1"
1.058639157602e-91,0.924268238765457,0.759,0.37,3.87472518073909e-87,"11","MAP3K8"
2.10386997302752e-91,0.656443492081324,0.452,0.142,7.70037448827802e-87,"11","RASSF2"
2.41097767863954e-91,0.838646360886953,0.508,0.172,8.82441940158858e-87,"11","ARRDC1"
3.53488952754969e-91,0.933437973718059,0.393,0.119,1.29380491597846e-86,"11","NQO2"
5.85175274453876e-91,0.833419823897048,0.61,0.24,2.14180002202863e-86,"11","APEX1"
6.785634696762e-91,0.95130119626286,0.649,0.269,2.48361015536186e-86,"11","C1QBP"
7.06407863579967e-91,0.687984648833865,0.672,0.26,2.58552342148904e-86,"11","FERMT3"
8.32614942606625e-91,0.903280789001895,0.732,0.326,3.04745395143451e-86,"11","TMEM219"
1.14509253152263e-90,0.725153562618978,0.342,0.094,4.19115317462599e-86,"11","CYFIP1"
1.6820837825435e-90,0.892954286755833,0.82,0.427,6.15659485248747e-86,"11","COX7B"
2.07726958048068e-90,0.884469704002974,0.848,0.491,7.60301439151733e-86,"11","HIGD2A"
2.87477298584629e-90,0.779901778747566,0.953,0.699,1.0521956605496e-85,"11","SH3BGRL3"
1.00195413589503e-89,0.890146617700235,0.383,0.115,3.6672523327894e-85,"11","UCHL3"
1.57482514875938e-89,0.784037269018991,0.527,0.185,5.7640175269742e-85,"11","SNAP23"
2.12678760894082e-89,0.58983987860423,0.513,0.177,7.78425532748428e-85,"11","GNA13"
3.11168581094051e-89,0.8405717580276,0.589,0.222,1.13890812366234e-84,"11","EIF6"
1.45834113007781e-88,0.703148732533178,0.382,0.119,5.33767437019778e-84,"11","TBC1D9"
2.12482734931668e-88,0.702786175259677,0.959,0.84,7.77708058123397e-84,"11","PABPC1"
4.31985077935971e-88,0.846837489679803,0.647,0.26,1.58110858375345e-83,"11","VDAC1"
4.59215381459278e-88,0.829092661108266,0.889,0.52,1.6807742176791e-83,"11","HCLS1"
4.91628675402997e-88,0.555849499150256,0.29,0.075,1.79941011484251e-83,"11","PHLDA2"
6.96300021368509e-88,0.968198667575765,0.274,0.068,2.54852770821088e-83,"11","LACTB"
8.40476811026218e-88,0.768931150607689,0.625,0.242,3.07622917603706e-83,"11","CCT6A"
3.01290467779301e-87,0.839929224616904,0.674,0.283,1.10275324111902e-82,"11","GRINA"
3.01947404483662e-87,0.668370026699708,0.422,0.135,1.10515769515065e-82,"11","JAK2"
5.26535654573476e-87,0.817247281310398,0.896,0.621,1.92717314930438e-82,"11","EIF3K"
7.58248263110028e-87,0.943259848634901,0.257,0.062,2.77526446780901e-82,"11","NAGPA"
1.53965773667313e-86,0.826955045067149,0.772,0.371,5.63530128199733e-82,"11","ATP5PB"
1.77140938238873e-86,0.405779346679193,0.282,0.071,6.483535480481e-82,"11","CASS4"
2.61049642914231e-86,0.795218988471582,0.707,0.302,9.55467798030377e-82,"11","VPS29"
3.55463276453348e-86,0.87227631505377,0.739,0.342,1.3010311381469e-81,"11","TALDO1"
6.53752864002651e-86,0.638986816306143,0.401,0.124,2.3928008575361e-81,"11","GLB1"
7.5417590079092e-86,0.764921866620608,0.728,0.321,2.76035921448485e-81,"11","RAB5C"
8.35799482822809e-86,0.747051564367002,0.683,0.284,3.05910968707976e-81,"11","DBNL"
1.96462511116023e-85,0.798478671861089,0.509,0.183,7.19072436935754e-81,"11","ECHS1"
5.91880533315099e-85,1.25455100631583,0.278,0.073,2.16634193998659e-80,"11","CREBL2"
8.45184138639519e-85,0.786776657849833,0.308,0.084,3.09345846583451e-80,"11","MYOF"
9.34986485925479e-85,1.48397219063689,0.391,0.125,3.42214403713584e-80,"11","WDFY4"
1.41584669374981e-84,0.803215666923752,0.445,0.148,5.18214048379366e-80,"11","ATP6V1B2"
2.50450194363981e-84,0.856974959055408,0.308,0.084,9.16672756391607e-80,"11","LRRK2"
2.59241187443367e-84,0.691532623111309,0.295,0.078,9.48848670161467e-80,"11","RP2"
2.71605466647263e-84,1.06602235456719,0.382,0.12,9.94103168475648e-80,"11","MAP3K13"
2.83560348259757e-84,0.638741354833577,0.667,0.267,1.03785923066554e-79,"11","BAX"
3.34975072653172e-84,0.781210210036621,0.278,0.071,1.22604226341787e-79,"11","MCOLN2"
6.15207156846871e-84,0.407826310027342,0.358,0.106,2.25171971477523e-79,"11","GRK3"
6.15297394817725e-84,0.823924040562403,0.668,0.289,2.25204999477236e-79,"11","ALKBH7"
8.42699870044135e-84,0.895742293738454,0.837,0.478,3.08436579434854e-79,"11","EIF3L"
1.00131762088266e-83,0.749083220010838,0.254,0.063,3.66492262419264e-79,"11","CLECL1"
1.37479189836673e-83,0.616093111296469,0.658,0.266,5.03187582721206e-79,"11","C4orf48"
2.19726433568286e-83,0.803654014001397,0.556,0.212,8.04220719503283e-79,"11","PRDX3"
3.55444549948622e-83,0.616260042531494,0.358,0.11,1.30096259726695e-78,"11","LGMN"
5.91334714488569e-83,0.642963494755235,0.52,0.186,2.16434418849961e-78,"11","FLII"
1.01246280328911e-82,0.702018444863902,0.375,0.113,3.70571510631847e-78,"11","RPS6KA1"
1.1631978604747e-82,1.2201569259956,0.373,0.117,4.25742048912346e-78,"11","TPRKB"
1.21791982817656e-82,0.809396627678599,0.816,0.422,4.45770836310902e-78,"11","GNB2"
1.58028951371327e-82,0.684541226013934,0.4,0.125,5.78401764914194e-78,"11","TRPV2"
1.60596009868792e-82,0.357560768899449,0.362,0.109,5.87797455720766e-78,"11","CD14"
1.83472050248685e-82,0.813822146903656,0.394,0.125,6.71526051115211e-78,"11","ABHD16A"
1.93386750908188e-82,0.570717750107502,0.685,0.284,7.07814846999057e-78,"11","IL10RA"
4.53817283655084e-82,0.563932225427565,0.429,0.14,1.66101663990597e-77,"11","CEP170"
8.07122056020129e-82,0.715550076243499,0.621,0.242,2.95414743723927e-77,"11","STMP1"
1.26898052582181e-81,0.861068687071018,0.505,0.191,4.64459562256042e-77,"11","GLRX"
1.45060117744871e-81,1.23591655595643,0.723,0.353,5.30934536958001e-77,"11","SNX3"
2.00283257163654e-81,0.750756042103065,0.371,0.115,7.33056749544691e-77,"11","PRPF19"
2.44233704265142e-81,0.550021745869157,0.393,0.124,8.93919780980845e-77,"11","HGSNAT"
2.64082640011697e-81,0.892282810744603,0.295,0.08,9.66568870706811e-77,"11","NUDT3"
2.66520116594308e-81,0.809335936112915,0.618,0.252,9.75490278746827e-77,"11","CYC1"
6.08167543620754e-81,0.699682306580833,0.598,0.234,2.22595402640632e-76,"11","CLNS1A"
9.05330858845057e-81,0.66137361345213,0.433,0.144,3.31360147645879e-76,"11","NAPRT"
1.37098258533099e-80,0.599282545535681,0.49,0.172,5.01793336056995e-76,"11","TRMT1"
1.88102740945803e-80,0.778291678150828,0.383,0.121,6.88474842135733e-76,"11","MCM5"
1.89027074693158e-80,0.727573904971017,0.411,0.134,6.91857996084426e-76,"11","MTCH2"
3.46091555417098e-80,0.853555960545848,0.517,0.191,1.26672970198212e-75,"11","SUMO3"
4.0138448613645e-80,0.690751413705902,0.556,0.216,1.46910735770802e-75,"11","FAM162A"
8.47338876056035e-80,0.821613534253149,0.611,0.26,3.10134502025269e-75,"11","SEC13"
8.80682180470707e-80,0.762751398743262,0.639,0.268,3.22338484874083e-75,"11","CRTAP"
9.09335016849545e-80,0.673511838644574,0.423,0.14,3.32825709517102e-75,"11","BANP"
1.75629671317006e-78,0.608525589939278,0.653,0.263,6.42822159987374e-74,"11","RHOC"
2.76656539836459e-78,0.793157653173191,0.461,0.171,1.01259060145542e-73,"11","NANS"
3.04117619021977e-78,0.834386541854963,0.31,0.088,1.11310089738234e-73,"11","RALB"
4.85267107719175e-78,0.889830744446448,0.386,0.127,1.77612614096295e-73,"11","ABHD12"
4.98987425732566e-78,0.606637154886253,0.472,0.165,1.82634387692376e-73,"11","UBE2D1"
5.9185084000949e-78,0.978204519054922,0.285,0.079,2.16623325951873e-73,"11","DCTPP1"
1.31169588688202e-77,0.584279573346532,0.992,0.882,4.80093811557687e-73,"11","RPL26"
1.52680855561799e-77,0.404166910630632,0.501,0.18,5.5882719944174e-73,"11","MANBA"
2.81242055071945e-77,0.681089140426101,0.261,0.068,1.02937404576883e-72,"11","GNB4"
3.92520855595735e-77,0.681010402023536,0.535,0.204,1.43666558356595e-72,"11","PSMA4"
4.14405799794828e-77,0.737545942641001,0.845,0.499,1.51676666782905e-72,"11","COX8A"
6.40615040470924e-77,0.72001424767809,0.47,0.168,2.34471510962763e-72,"11","CAPNS1"
8.93289576927575e-77,0.877257620922386,0.32,0.096,3.26952918051262e-72,"11","RPL26L1"
1.14779609806908e-76,0.389624763149805,0.491,0.175,4.20104849854266e-72,"11","TRPS1"
2.00045267520276e-76,0.763899106714964,0.488,0.181,7.32185683650961e-72,"11","TIMM8B"
2.03190568381975e-76,1.16486413143465,0.437,0.155,7.43697799334867e-72,"11","YWHAH"
2.89195348290688e-76,0.679513332818327,0.523,0.201,1.05848389427875e-71,"11","SRA1"
3.02127519619581e-76,0.956929155437619,0.31,0.091,1.10581693455963e-71,"11","IER5"
3.84835293160547e-76,0.76401548998517,0.859,0.499,1.40853565649692e-71,"11","GPX4"
3.87685707686735e-76,1.11256629505102,0.351,0.115,1.41896845870422e-71,"11","FUCA2"
4.5605513590695e-76,0.67718591273833,0.31,0.092,1.66920740293303e-71,"11","LINC02245"
7.36849570446178e-76,0.731880030583972,0.895,0.612,2.69694311279006e-71,"11","COX6B1"
7.4352941858365e-76,0.703802213970742,0.499,0.186,2.72139202495802e-71,"11","IDH3G"
9.58990251939782e-76,1.01503047713854,0.261,0.07,3.5100002211248e-71,"11","CEP68"
1.93805700360826e-75,0.625966768203398,0.722,0.309,7.09348243890658e-71,"11","WAS"
2.47480447376991e-75,0.742427528720071,0.582,0.244,9.05803185444525e-71,"11","SSR1"
4.18165206286387e-75,0.783183024430578,0.91,0.628,1.5305264715288e-70,"11","PCBP1"
4.35164420696393e-75,0.560924566319501,0.797,0.375,1.59274529619087e-70,"11","RTN4"
4.52780340346636e-75,0.89295351878261,0.35,0.113,1.65722132370272e-70,"11","AHCY"
8.8616646695037e-75,0.648491390788445,0.396,0.13,3.24345788568505e-70,"11","PPM1M"
1.63254619761742e-74,0.653686016620856,0.531,0.215,5.97528233789952e-70,"11","TEX14"
1.97228518993179e-74,0.770377995853551,0.598,0.257,7.21876102366933e-70,"11","AKR1A1"
2.0438726726582e-74,0.737370199396319,0.527,0.204,7.48077836919627e-70,"11","TXN2"
2.55261927560893e-74,0.508257058747628,0.989,0.908,9.34284181065625e-70,"11","RPS23"
4.6961484348751e-74,0.648249784095797,0.378,0.123,1.71883728864863e-69,"11","CACUL1"
4.76977757812766e-74,0.595897394070227,0.444,0.156,1.74578629137051e-69,"11","GRHPR"
5.18145584813696e-74,0.761771707200689,0.75,0.379,1.89646465497661e-69,"11","ATP5F1C"
5.96527891689159e-74,0.663722673206191,0.527,0.2,2.18335173637149e-69,"11","EIF4E2"
6.56706738082082e-74,0.561931286722841,0.45,0.16,2.40361233205423e-69,"11","PPA2"
6.73627807724263e-74,0.670276231530343,0.639,0.282,2.46554513905158e-69,"11","MAT2A"
9.65636989957042e-74,0.726847261586381,0.405,0.139,3.53432794694177e-69,"11","DHRS4"
1.71406644255181e-73,0.542874811865683,0.592,0.242,6.27365458638389e-69,"11","FLOT1"
1.76642589889184e-73,0.712183908192496,0.784,0.405,6.46529543253402e-69,"11","TOMM6"
3.20930939774651e-73,1.28821800064032,0.286,0.085,1.1746393326692e-68,"11","SLC7A7"
3.76779447785454e-73,0.572559006616665,0.462,0.164,1.37905045683954e-68,"11","SMS"
3.76784819916992e-73,0.666996416275261,0.498,0.192,1.37907011937818e-68,"11","MIS18BP1"
4.22821763942216e-73,0.719753346705805,0.642,0.273,1.54756993820491e-68,"11","APH1A"
4.53187627282156e-73,0.746473449665401,0.656,0.299,1.65871203461542e-68,"11","NDUFS8"
5.37409191393738e-73,0.834192874199208,0.822,0.468,1.96697138142022e-68,"11","NAP1L1"
7.4811472437352e-73,0.770080292972923,0.781,0.402,2.73817470267952e-68,"11","ATP5PD"
8.21046795041021e-73,0.786313148504204,0.411,0.144,3.00511337452964e-68,"11","TIMM10"
9.11113706979155e-73,0.725251915724056,0.891,0.565,3.33476727891441e-68,"11","TPM3"
1.01370751275753e-72,1.066917658631,0.326,0.105,3.71027086744384e-68,"11","MCUR1"
1.19032583595818e-72,0.433764764663758,0.526,0.207,4.35671159219052e-68,"11","ATP2B1-AS1"
1.42356930233971e-72,0.914411605161781,0.275,0.081,5.21040600349358e-68,"11","G0S2"
1.82783842536013e-72,0.570684378376826,0.29,0.083,6.69007142066061e-68,"11","FKBP15"
7.33235412155755e-72,1.18733914735847,0.303,0.093,2.68371493203128e-67,"11","TCTN3"
8.80048991430999e-72,0.833622220160327,0.272,0.076,3.2210673135366e-67,"11","ZNF672"
1.28447995328039e-71,0.783484434169532,0.49,0.188,4.70132507700157e-67,"11","SPAG7"
1.80296843614779e-71,0.569732359428167,0.763,0.373,6.59904477314451e-67,"11","NFE2L2"
3.09482067222686e-71,0.403718030310437,0.411,0.139,1.13273531424175e-66,"11","ACSL5"
3.38912357746789e-71,0.639889646799232,0.58,0.24,1.24045312058902e-66,"11","SFT2D1"
4.98264594327987e-71,0.549231581335385,0.961,0.828,1.82369824169987e-66,"11","RPL22"
5.41874057418983e-71,0.488492216622039,0.459,0.168,1.98331323755922e-66,"11","TUBB6"
6.4919374223841e-71,0.74039770727686,0.357,0.118,2.37611401596681e-66,"11","MKKS"
6.63971182347033e-71,0.632976481428159,0.696,0.333,2.43020092450837e-66,"11","RGS1"
7.75345676107218e-71,0.720321845291571,0.675,0.3,2.83784270912003e-66,"11","PPP4C"
8.50306388056229e-71,0.768236255970557,0.425,0.152,3.11220641092461e-66,"11","MLX"
8.79783224850348e-71,0.749003007587668,0.741,0.373,3.22009458127476e-66,"11","NDUFV2"
9.49916213446177e-71,0.637742069379424,0.432,0.151,3.47678833283435e-66,"11","SERPINB6"
1.31513493117941e-70,0.712242773887741,0.51,0.199,4.81352536160975e-66,"11","EPN1"
1.53595394307532e-70,0.784007755474669,0.795,0.435,5.62174502704997e-66,"11","BRK1"
2.91987947842529e-70,0.830369040317095,0.284,0.083,1.06870508789844e-65,"11","MPP1"
3.53465249068413e-70,0.770673548107822,0.62,0.273,1.2937181581153e-65,"11","OXA1L"
3.7618284242875e-70,1.10905564799394,0.328,0.107,1.37686682157347e-65,"11","MPST"
4.12027271429856e-70,0.925326477076212,0.781,0.42,1.50806101616042e-65,"11","DBI"
4.29897831208032e-70,0.980743019113885,0.299,0.09,1.57346905200452e-65,"11","MRPL15"
4.44736242243615e-70,0.6784160509533,0.419,0.151,1.62777912023585e-65,"11","UBL7"
5.46154642130099e-70,0.924955056989267,0.376,0.134,1.99898060566037e-65,"11","KLHL6"
7.5277222510644e-70,0.736258877696357,0.397,0.138,2.75522162111208e-65,"11","PLIN3"
8.44238478238481e-70,0.670678561004007,0.365,0.12,3.08999725420066e-65,"11","HEBP1"
1.08540468606896e-69,0.641868781620054,0.672,0.301,3.972689691481e-65,"11","BANF1"
1.23535823567313e-69,0.71068492661876,0.776,0.396,4.52153467838721e-65,"11","BLOC1S1"
1.30609079970942e-69,0.94665616801756,0.347,0.115,4.78042293601646e-65,"11","CKS2"
1.46170402469138e-69,0.705238281104486,0.36,0.118,5.34998290077291e-65,"11","PTPN18"
4.09699405688317e-69,1.22444979192371,0.324,0.107,1.49954079475981e-64,"11","DUSP4"
4.24601391106708e-69,0.735848239173372,0.344,0.111,1.55408355158966e-64,"11","MPHOSPH6"
6.45638944069982e-69,0.672788354918895,0.657,0.298,2.36310309919054e-64,"11","UQCRC1"
1.22185144429389e-68,0.676471761523882,0.52,0.208,4.47209847126006e-64,"11","RAB8A"
1.26886261504235e-68,0.556662757056444,0.556,0.22,4.6441640573165e-64,"11","SHKBP1"
1.42132100726437e-68,0.682717767158029,0.653,0.298,5.20217701868834e-64,"11","RNF181"
1.44342994751599e-68,0.625100062178104,0.51,0.2,5.28309795090328e-64,"11","THOC7"
1.71256639136272e-68,0.998063003437034,0.278,0.083,6.26816424902669e-64,"11","UNC93B1"
1.87710864499598e-68,0.772879155365544,0.286,0.084,6.87040535154979e-64,"11","WDR77"
2.12463546781888e-68,0.72176006536103,0.538,0.223,7.77637827576389e-64,"11","PQBP1"
2.37611077684339e-68,0.616768737808103,0.531,0.215,8.69680305432449e-64,"11","JPT1"
2.91151542612648e-68,0.854496691584974,0.299,0.092,1.06564376111655e-63,"11","GALK1"
3.51300582709876e-68,0.702506284256636,0.813,0.461,1.28579526277642e-63,"11","NDUFB2"
6.31613356576458e-68,0.534995528781788,0.96,0.855,2.31176804640549e-63,"11","RPS16"
1.11891112202021e-67,0.634269426133382,0.698,0.326,4.09532659770616e-63,"11","NOP10"
